country,port_name,wpi_id,lat,lon,year_month,n_images,sar_diff_median,sar_diff_mean,vh_median_mean,vh_max_mean,n_ntl_images,ntl_sum,ntl_mean,ntl_max,ntl_std,lit_area_ratio,region,tidal_range_m,entrance_width_m,channel_depth_m,anchorage_depth_m,cargo_pier_depth_m,oil_terminal_depth_m,lng_terminal_depth_m,max_vessel_length_m,max_vessel_beam_m,max_vessel_draft_m,offshore_max_vessel_length_m,offshore_max_vessel_beam_m,offshore_max_vessel_draft_m,harbor_size,harbor_type,harbor_use,shelter_afforded,ent_restr_tide,ent_restr_swell,ent_restr_ice,ent_restr_other,overhead_limits,underkeel_mgmt,good_holding_ground,turning_area,traffic_sep_scheme,vessel_traffic_svc,navarea,search_rescue,port_security,eta_message,quarantine_pratique,quarantine_sanitation,quarantine_other,first_port_of_entry,us_representative,pilotage_compulsory,pilotage_available,pilotage_local_assist,pilotage_advisable,tugs_salvage,tugs_assistance,comm_telephone,comm_telefax,comm_radio,comm_radiotelephone,comm_airport,comm_rail,fac_wharves,fac_anchorage,fac_dangerous_cargo,fac_med_mooring,fac_beach_mooring,fac_ice_mooring,fac_roro,fac_solid_bulk,fac_liquid_bulk,fac_container,fac_breakbulk,fac_oil_terminal,fac_lng_terminal,fac_other,medical_facilities,garbage_disposal,chemical_tank_disposal,dirty_ballast_disposal,degaussing,cranes_fixed,cranes_mobile,cranes_floating,cranes_container,lifts_100_tons,lifts_50_100_tons,lifts_25_49_tons,lifts_0_24_tons,svc_longshoremen,svc_electricity,svc_steam,svc_nav_equip,svc_electrical_repair,svc_ice_breaking,svc_diving,sup_provisions,sup_potable_water,sup_fuel_oil,sup_diesel_oil,sup_aviation_fuel,sup_deck,sup_engine,repairs,dry_dock
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2021-09,22,4952.256555678251,4246.918998819182,2.4081324197688825,4.983578225490529,30,1303.722071182786,4.465581261187292,61.97927284240723,8.25002454237387,0.5909270216962526,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2021-10,23,5174.801931670934,4166.327049699914,1.5748267235996445,4.590022152401274,31,1326.6439111115887,4.544094420640926,47.941551208496094,7.674644380964744,0.6798352477085511,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2021-11,16,5019.752459145219,4100.820271220345,1.820513251453688,4.983333954492545,30,1102.1097736564634,3.775007619949737,40.69438934326172,7.049184217822401,0.5986773407587889,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2021-12,13,3078.1903818545825,2192.6428064929737,1.153407180871571,4.334824840163366,31,4188.586157167217,14.763832608717118,149.13455963134766,24.738583931956228,0.8466654747005187,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2022-01,12,1875.650698068787,1409.030826553466,-4.310832365972923,3.890791095565538,31,4046.1835155753975,13.859212546801428,116.43390655517578,20.723182167322168,0.8593572340178678,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2022-02,13,562.4142503606975,1161.4325261702948,-1.6137279811826724,3.964144216202616,28,3269.7700873335016,11.199798141900178,74.89076232910156,15.116616391104438,0.8066016939320109,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2022-03,12,2230.846362149344,1737.428255546503,-4.458477280488322,4.254571090578208,31,3663.389196341189,12.548044179980426,139.85806274414062,23.279470076847687,0.768476621417798,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2022-04,13,2840.9396484646786,2054.6138544003647,-2.0530998511843346,2.9180660780100536,30,2209.891065729009,7.569441639836354,71.67357635498047,13.860480725117895,0.7202459682097693,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2022-05,11,3041.2996443533584,2099.455783854431,-1.14745289107838,3.476641959997792,31,1716.2929189165015,6.38148048064664,51.84274673461914,10.184981421937906,0.8460130718954251,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2022-06,13,3769.9584525053424,2547.9840595734618,-2.841391828567477,2.6590175224709323,30,0.0,,,,,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2022-07,12,4094.999219765557,2821.712901458148,-0.3053925169324118,4.062275345654587,26,0.0,,,,,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2022-08,15,3406.2552413083254,2508.364007344228,-5.323390989565944,4.056881130507611,21,1647.9730022098802,5.6447286736002695,57.76766586303711,10.400794611945464,0.6962756700313263,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2022-09,13,2684.356132646897,2287.651502387161,-3.861301842788541,2.706505376621651,30,1360.2386563682385,4.659165008313306,58.53953552246094,8.668491594641996,0.6227172525815061,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2022-10,12,4592.350386104426,3192.266884514836,-4.107658731781943,2.9310377687848743,31,1275.944103065133,4.370434621698776,53.49624252319336,7.831190937955774,0.6458637893027035,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2022-11,13,3059.806250117784,2537.293263224159,-4.140356385788433,2.582621015308251,30,1014.216073207568,3.47394923459548,30.52225875854492,4.51071926717752,0.8199791159067178,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2022-12,12,2688.295841555446,1872.2912640822117,-5.4334669936016855,3.533062312712768,31,2927.964800936147,10.790401252113153,110.246337890625,13.610878649371882,0.8217434744598477,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2023-01,13,2552.903828398732,1968.7198747848445,-3.8177915106467872,3.1987358830006567,31,2282.19899966895,8.461191406158505,75.05813598632812,10.708807678519037,0.8541101055806939,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2023-02,11,2422.0389699864886,1872.4991010535268,-4.35128227841355,2.9179093783885874,28,4308.575099561027,14.75797077636522,129.85451126098633,21.07843636339897,0.863754495881193,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2023-03,12,2553.9612343748686,1707.092219726245,-2.389602277659681,2.999011647401261,31,4204.039407764554,14.973741500404518,152.5562515258789,25.7148017803986,0.7896711915535446,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2023-04,12,3350.571628805575,2433.0037399779235,-4.073867417523841,3.2717935956706627,30,2398.245041813358,8.21460214195879,65.33392333984375,13.40610048184923,0.7855435665390418,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2023-05,13,3967.2019178322,2688.521025937104,-4.484209025848493,2.5184549481026712,31,0.0,,,,,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2023-06,12,4063.709728337393,2810.1178717400576,-4.7817276475462975,2.919247040254451,30,0.0,,,,,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2023-07,13,3688.546018362165,2644.3283845604305,-3.6236166357860617,3.1524382055954048,31,0.0,,,,,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2023-08,12,3726.171307945228,2526.319280565119,-4.3964817871008535,2.8831191124276088,31,2374.549528805648,8.133438954497024,68.36807250976562,12.96343452605952,0.863754495881193,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Gavan Vysotsk,28310.0,60.616667,28.566667,2023-09,15,4518.137987258537,3094.9265752344254,-6.281720764435937,2.6780249347010785,30,1702.0631600034592,5.830001286833344,50.74321937561035,9.391402741275316,0.863754495881193,Russia -- 28250,2.0,0.0,7.9,14.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
